rank,address,amount
937,0xe39a40415c391ee296e80bfdce6467c8943a4ca501ef886677ff28c39a7d4f82,22050000000
938,0x0e70aecb04eb8d5f3a4d8608cd7e6fafa6d2583075638f0ffcfb5a8c65424cbf,22050000000
939,0x1daa7bfac6ad7f1d6d207236309fd01ade5bd2b64e74bad7022ea2a8e9c1d5be,22050000000
940,0x8ea365a8eac8b02cea24137ba85ba69a6ee3eb24742f1fe48fc4d5d913f83a48,22050000000
941,0xf40cdad3208435c0d9df50b485a6b7ac3598600a4cb9dbc9ffeb0290eace72de,22050000000
942,0xcc02d3203c0b078c1df37ad228ebfa34d9238a8521055047d0000e53f94ac59e,22050000000
943,0x96071e1c2a47c8b88f31018d48e7b7a05bcdad120ee1036054000b0be76b2d91,22050000000
944,0x1f615121d01cc57845ba44222c4280458809bce3e5d5f4193dd55eea7c486100,22050000000
945,0x42185bb6793851dc8994bb138239fb58c7cd6aeba4aec0753f176eb20d72b35a,22050000000
946,0x63e673bd407e0c48d79d9e04d6cb41183221d31f5dd98470eb9885c793f3b99b,22050000000
947,0xdd192499b0f01628fbc47623d08fe4d08f950839269212b32e43635a17775a46,22050000000
948,0x35723e76897a310b7959fc9dee66b6760fc406de6cdf6d17b9f62d95b41dd56b,22050000000
949,0x0603888e2f873bb06753f6a23960d9ce5fb9a591243366efcbc847aa48e826f6,22050000000
950,0x6467d42bfa6a9bf64d752f34b1519eac20eb21db70e6ba028aef150271a24d87,22050000000
951,0x4da3cf102f2f474403cf26ce4078aa437bcf8bbfe533d4d333e1d5e9c305791c,22050000000
952,0x25da6e8f6f82bea7d177ae5d3612636d766afa27347b19ca4498645c066d5007,22050000000
953,0x69f49e3c01d5cb6deaf733ad2eaf9039c93f5f334b637a92604661f4ea2cfaa6,22050000000
954,0xebd6cbcbf25b0947262cdab6769521f1edabe16fd47f954e4a2fc76e98118e78,22050000000
955,0xe86f8fed0dc3405d2c153537c63829a346c529d771c85af898849aa76936c412,22050000000
956,0xe3f8e4f4b520d4ed757b47279b7693d4556a13309ffca0810587cf5f211bbbdf,22050000000
957,0x9879a735c6fbcc687e079e46c51f4dd2dd3bf05bcc978f0f42bdeab3665fa22c,22050000000
958,0x184e93ef14e96650e1ed2de6ded0ca7b368d09900b584197496e11386fe2a09d,22050000000
959,0x9d99651d47d043986e680cb52ce768cf5001870feecadfa3f1ef10da1e4beadc,22050000000
960,0x1abc91a8e04eec962e1e5a23a046c283eb5f908bf3ae8bf7cfb27bdd57f1ebf5,22050000000
961,0xe86fdaca40262a74fe2ff0ee5a398b3d658c3e487c52936ef6def74984afb529,22050000000
962,0x642eda8639a043e5245176cca06bbde637c5eb69f221fa91cffb95f320b0408b,22050000000
963,0x6f805b87f1f13d174c53f72e679adb6ac130354cf30841729e6f4f6b9123f8d3,22050000000
964,0x8fab9fee4a9c0f4be5935350d94ce5d32ba0969e3fed7b77795768929d6cab47,22050000000
965,0xac2d75413f22f099754a6012523c60d22675e58ca8690845bc44c01fcd7752a6,22050000000
966,0x22ebfecb3bbaf3c7d37c02351d8eed203b07cf5abe3891d6098b9e3c9acd9b4c,22050000000
967,0xab82f81a1d5ce1d26b61a2317822d0d93895a5f257b4338c1083b0750f058bfe,22050000000
968,0x55899c73e89e9a45ed397868d27cfed2f25c04ce6eca6c73f7cb2ab721ebac91,22050000000
969,0x8cf98fd50d60b7db3e55169c291eb9f0dae1e9bffdd7bf6e33524b06c94cd70c,22050000000
970,0xa392ddb42f7cf1f26b4fbab85060028cae527ca10033d2124e6d15cf92a272df,22050000000
971,0x272db04387dbfe1b6b3867b252f93b4f9f345937158daf4b91864818f9eb148d,22050000000
972,0xa9423cc2c35403986cefe0dd146180ca878b3bdd5c6eb53a1abaade864a1c8ac,22050000000
973,0x304e40d7e908f06e4092e7af3f583bcf90e3202024d0a6ce29774fc9e8d4edc5,22050000000
974,0xcab12d9d96c655e5623c5a7d2df88b2d32e7b51eaabbcac333955e9d53dcc91c,22050000000
975,0x917a5cbd76f708c7a39d680e3bb550c43496b877cac8b7f2cf3b4d3cd306a4aa,22050000000
976,0x19ee6147c9f32235fc7c916a935b0b1514f131bcf5bffb7fff4d42605f47308a,22050000000
977,0x88477058e44c478917ec4a3ed57d14ff5fc8f294599f11c42e3ae35288bb3946,22050000000
978,0xeda036219b86352879758f630de78946af28df87dd14775cee5a11a881406766,22050000000
979,0x3cd946cbe50c984742510a1eea308ff5321431735d73c2f906621c5a4c1427ea,22050000000
980,0x2e052254b4f5e27a14f4c61075fdd8a02641e6db6c7ae139c838e15491898631,22050000000
981,0xc58650ed195ad1692ded6e6d314af11decddded2b95c9a78eed67ed5bc46d3fa,22050000000
982,0x5c68ac933fbc68763e0bad54d525ce3c975b1976e8ece21445aca4fa90f230bf,22050000000
983,0xc05f0a6c32e49a19f794617bc856738959f6a41f2fede5dbcc47fe89a846bbcf,22032990000
984,0x539c491df611839a01bc93f0ff6a63b1e85cfef087a6e1f8ddd15c9a6782f036,21956550000
985,0xb8d817db720e25ad173b078a8c2555e8c11955109c164ebc9eea878acda44d71,21945000000
986,0xd38d35a797c24327a617287cd5dcc883fdc735ae897f79be721a0613a9ac971d,21945000000
987,0xc04cf27fb884cc3012a660e03c5c8cdacce75b381d3ef9243e1e3c9370ce3e7e,21903000000
988,0x981d99f0526d0ce51971bf6b62a5b3396d8b29db586baa08799e3ae7bf18f9e8,21835800000
989,0xabb4b3dba80ea22e2d759d0494c1fae64decaa12d62044ee311a971573066e5f,21766500000
990,0x1a3af222ac7f4f67ba8af825d53834e768f5b010e156e03eb663a583879a28de,21735000000
991,0x4b61c4ea1bc880ff2e86892481eadb31d5b608d51e712c4b935789b7394b0ec7,21735000000
992,0x044e1325ca5bd775075dc642d6fd029483841e9fcece15abaed979dff10cf108,21735000000
993,0xb39aceb4e9dc9e8cf5c5e85a863d15947f07c257b2cd84541c42ea171e739892,21735000000
994,0xb80c83066da3a3faa947c608759b7606dd8aee5efed74eba1a3b965e9e722257,21630000000
995,0x209a321cfe38e323d3eaa8c0d5f55ae04090713134007e8a6024e5288ae53e63,21630000000
996,0x5a411289825f60b7bbfffae75284de1d98cd810c52c81c7f451c81399c962ea2,21630000000
997,0x6d6d590abe9476251e7b697bb3a6e467e72f7ced7b8c4890181338133b5d2c40,21549150000
998,0x5dfd75d8cd439af63ae30e755d42684bebc4f565eb12f40e3fefe79d69e5d5bc,21525000000
999,0xdd66bb8d5184ac26195b886d36bb31a14166519503ee8c5db29409a991bf65b1,21525000000
1000,0xd87e7c19d1150e50e4f40c9d000202357474b6531e49a72e6c8e35d5ea888323,21525000000
1001,0xeda9e3f11c77044a242900c8788b58e454f483f25002bad0d0ba3abc7392fd5a,21525000000
1002,0x7fea9cf01f254df41522bca998e78b2faa829e3c7edc26d06c7759c21706f122,21525000000
1003,0x116d30df5b4de88c6f6605044ee6ee4fdf8892b04d232e3ad6fc5c6b8f4eef3d,21410000000
1004,0x8e9d231f37cb4b80f5c3c00b45fc4485bbb46930bb26de354fa205bb147c599b,21366450000
1005,0x173ba3c0d81e499d2ff345db187b86bf552cf257d6f086bdb5939c0cd04ec574,21346500000
1006,0x5bce8652e8f95249fa1fb02c8c6e6c65c18ef2e48461d9835dc42987a62219e3,21315000000
1007,0x36f18e9e8dec765536b84e2863703060ad9c562a447b81a02de83772a09e190a,21315000000
1008,0x431e78ed05c53a6bddf4cf2bdb67fc659fe59ff35cbd1e06066e4a305fc98a11,21309750000
1009,0x968b2a4d4b5a7c64bb090ed620709311eb2f02174139aa9b73ff6685df5a3c6a,21265800000
1010,0xb8072c1b127582fda6c659b2ee991f75a589d8eaf86e7b28086ecd564c42cd0c,21232165500
1011,0xd6546328e63afdf245707af8058635f458fa6afef0e4091c831d55c1bdac128e,21220500000
1012,0x50cd2f9ad73782970e0b7656d62501ab5153e15c65e2641ee9af7eaac9742d36,21210000000
1013,0x183f54bded69ecdc5ef6a2bb8efbe96aa0719c1b191da843d52431269ed76c87,21210000000
1014,0xe819251bfdcf69e599cdeb80b4949092a3aaeba29f0c5b3ffc96fa479322a679,21210000000
1015,0x1c0e1e2b3903c7bcef17bb914edebfa1946fd52cb7fb3e7412d7d7b2099e47d1,21210000000
1016,0x603a85230dedeffb4c6f8ae84096e34868b0e9f018b9bb87e9068d2d2c674e60,21157500000
1017,0x3cc9e2e3e60eb944a827dd8362c664d026352037e015dc56b4724c0bc2ca979d,21147000000
1018,0x3050f1be2619e1a5c40be0b8c37632f2d708f1f7a58a97bb86f93128dc74d6e6,21136500000
1019,0x3cfb89c8941ff812184347c9748aaa31446b7d64cf2a2615ea69546a879e3c71,21129150000
1020,0x26f4729fa71b8ba060a4e67ae1af32aedf83993680b57c886bb406dd826b91f2,21118650000
1021,0xe967ed2a9800125fd768395a3a13b1d835d688b12f6213e491aefcb69fe26921,21111111111
1022,0xea63e3b254e35f1f1f58fb56cdc3e27fa2f11489d2f67572bbd2758674afafa5,21105000000
1023,0x6fccfcd2f0fb59d6e5f4bce1fa2f9b55ecb71b330820948195ffb3ebaf6c0e6e,21105000000
1024,0x25b3c67c7f3e523d459a72e941d9d1aa3bf5639cde25dd761450e8c2f424a609,21105000000
1025,0xc8ec664c298312c7afb5ab5dcfd0b2e4c8c86eaf297000bb7a43402e9bc19bff,21089250000
1026,0x7cb658b3cea3a3c6acc37d3e36b3460e55fd2286d7bb289041b5732b167e8c8b,21044643900
1027,0xde43bb0584f23fff29559bbe3b111f73fc4c21933e006e1b59b1711c6e73ee15,21031500000
1028,0xc5776afa42f0aa66cd1f5eec73fd9dfce2f56adfeb4bfe27f57ff5a4251adcde,21028350000
1029,0x094df8824b6f8599dad01b4a58d2398eaa330ed1424cec99cf524311a410d036,21022050000
1030,0x04788ca65acd71f6e132e4e4f1382daad553638c881172e9c5e43678e39f4175,21022050000
1031,0xbb0a65e38a9cefd9f13e629ab842f6e9ab89994a4d46a9e592f70fcd1705bc47,21022050000
1032,0xc1a0ffa19b9e17b1e0d7e14ed6d93288a5c8a8489f8425f08af4c751c3d89612,21022050000
1033,0xc4e677fa864c94e3421dc8640a6426c520ecf35ec61c497f4dd267ecaec25a2f,21019950000
1034,0xd8453df5fe502b4f9179cbc29f56682798fb2b765f1142ad912fcdf0dd761625,21010500000
1035,0xa09ad7d75a9932110851e429939e7ca52742435cb114ec8b9bada186a888816b,21010500000
1036,0xd16ea422bcd0bb05c37f60e31c7e6f55d33c850d4cead47106375ebeb776fc6e,21010500000
1037,0x20dbed10788ea1f66be5e2d67f5c4900adb451d86b0d1c75bdfd914f5d424a98,21000892500
1038,0xcc7fb5010702ce8aaafac1b098143b4df8521352bf1936fb7a282a208d20742f,21000000000
1039,0x9fb3d56c8bb9b5da885d1cba666f4aeb1f9c6003096b2a4fd8821d232dab3b90,21000000000
1040,0x3c0962a34de5b8439987b9a8e2ede7334073939d2c56f97ec451283fff460fff,21000000000
1041,0x59e7bea6a088219adeb485bfbb25ee142b4916f88cbe33a57ead7a6f07dff9a4,21000000000
1042,0xf73a205789e023cf13a63a302976f7fb8fb4e7a8bf3e052c2904bbf879d000f7,21000000000
1043,0xbef49ff605415ce143941d5e8df6496430c09ec6437ccb88e628c4062e18f581,21000000000
1044,0x5fb6f85576c3130b3cfd3a029ee6237e2d7011164bc0b69fe736e22df9ea2aba,21000000000
1045,0xcf3464cb39235cb12372bc802323804611453862f0db92150c05f7f4a5cef727,21000000000
1046,0x199666376bd3b5e36959a52bc89c987ad2e5237de87fede8cc2099d336c9cffc,21000000000
1047,0xbb178e5ff0f81e3632cf6cfa23db6ed142e3fa55315a0cb2b94e6e2a447e3e4f,21000000000
1048,0x9bb4eee4a6b970e26ecebf9c9926ea68bb81802a5059ebdeaff46d52feec37e5,21000000000
1049,0x89c3c4008f7a96a12859d7ee08173d5728369090179c7a4eed9aee7f670746e2,21000000000
1050,0x5e4e0e8403bd9f65227f16d5d3e727b0708693b0cb1166d9dabd299c009f380c,21000000000
1051,0xe9d83800aec612c2f5f7c27332a484672ed28b949651c03f13cfc3b3a53884b4,21000000000
1052,0xd34af87e798608df43139dcf8967ac0478f1e79dd27bc1783a067db50f952028,21000000000
1053,0x50973e13bf7e05a217e832613a3b4e22eb77eba63cf6869ca44cd25d8d3783a2,21000000000
1054,0x14c1b7ccde9f4ce8c2bd4333a9b1634132a145521a79f53d8ba67715c98e2ac3,21000000000
1055,0x2f7d3c1c1fa4234665516ec1468c5cc41271af8ac7e7ee15ec9bbdc9a118a6bb,21000000000
1056,0xc70f1b40373268e83c9f8c737858727873e19db76c1443f5da9c8a01661a5e62,21000000000
1057,0x2200c4828a58fa0d833069c02aeca38b30fec11f7393b861435c7503a799ebea,21000000000
1058,0x375345fa80e539041c167c826aa65ba298dabad96d1cc9271abb29edab62ea91,21000000000
1059,0xc3d28b9dad2ed85bc80c551f6348b11bd9d09cc6c20824af19333fe4f37014b9,21000000000
1060,0x1e4033c46a59332e4410af1b14a338bbccd0f5f35455f0f7a61c92350770178f,21000000000
1061,0x4119427dfe48dd027754df5e1b7b860f06fb2807cc25c05eee8890205238fcba,21000000000
1062,0xc967dc52d94e2de8d0f94f6eda96b7eb6601dbdc4af37a720ea7a60447d9cb62,21000000000
1063,0xbd3f0a99b708f266177c652f9bef05d9d3c0a478721e171ceec82bf975919963,21000000000
1064,0x15c9dce6a3a13a1fc5279d612758a22444c8f333bb6a0ae726552a0df29d4d80,21000000000
1065,0xa6a3cfaa5c90210e8eacc695aaf0e8c541d1245a9d6929074a62d1b243c0d8ce,21000000000
1066,0x93ca8bba9a6f273323b5418704d38fe41e6f84617d639577aafa315bef956f37,21000000000
1067,0x9214af193ae7db686495104f2fcc27252dfa8d3a51cf69661d7a2c51119ce8f2,21000000000
1068,0x6d406b51558f7195ce97fbb2d82ffa899c222721459175f825ad49a18b9b1022,21000000000
1069,0xfd4f07785651b81585694a4f74818ed83e40149d41f4fa8007a63d92f69ec83d,21000000000
1070,0x809b2e3e5431ab4253f641a288576a0db66fe702026b5939b3c6afeba79472f5,21000000000
1071,0x5309549bd0687285969c55310af166953b3610bb210f4c8d1512033c2edabf5a,21000000000
1072,0x65b4897509405afa4d5cf262f84c524020971bb102a179617a9eaf8ee8c65802,21000000000
1073,0x79285fa15609f463456b2865afb58f1f552b027e30608ca7de8625901f184f08,21000000000
1074,0xdbc3e94422f5799df14248ff0f935d87562aff8a3bed7758d6cbc69ddbb752ba,21000000000
1075,0x6698e58f3b928c22dc26da005f1aab10e47932290a8abcd74ce43a2e0c05c634,21000000000
1076,0xd2313f21433681ec62c1949d45af7647e69fb062afbf607536e2a6093ac12e98,21000000000
1077,0x9008b60eb4a160cf7225c164545f66f52fa2c4ab7ab41b8830bb795326318372,21000000000
1078,0xecf6f470366ff9186f3fce821e0f5091828a2232ee72870797171d75c0798f35,21000000000
1079,0xd7fa8e80b5469465cdefb3f87680467a8253f6d938aced807fc73b44c65203b1,21000000000
1080,0x951fc3a279ce934c66448039f6004b1ba598b598b058a97d64432c4595ed4ade,21000000000
1081,0x316044ec905c1fe8c981d72b9211dfffeef08b9c809edf455a0db97474af83fd,21000000000
1082,0x8951f6a9c5ed926b4cb9c14e45b3c8d97d6c618be4f0d725318300cedcfd3e65,21000000000
1083,0x003ea6930a1ed5a43a4b65a1d4efcaf9126479697e6acfe23e8d7789e3607162,21000000000
1084,0xc9cc23a831116239eaaf618dd2ed6ed3c345002e4d97d5390b3499d0e5aa7e61,21000000000
1085,0x7a72631648074b19765081acb797b1655e9185ba128d5c01179c6c2aea84cb15,21000000000
1086,0x97c3c761d8e3b57cf231352382ad1ed7b45994d43b4126f4a5608b20d8607559,21000000000
1087,0xdc838a97f65ccd3741b9121bb5d412d2b50156d570e434d5d6028d7deb4ce2c2,21000000000
1088,0xef4cc37e9d0871048b83d6f133fd7e4e86a554dbefee487404c269c806f03a3d,21000000000
1089,0xf7991ed73f4d3a6b3a902b8b994a20781d46e3914f86a4dc8876db38a3bcb9e2,21000000000
1090,0xab3844fb910c134f2414d75e1c2d4ffd06205b7e50ee558a08eb32c697c2d4f0,21000000000
1091,0x5ba1712d9396c0c7fc94c84c00baf80a6bf6483effe349fb9f4cddedb0f29db3,21000000000
1092,0x0ea06abd37183f7d045a7ac7e5f2ad74abbd37de74025479743ce362f8c08236,21000000000
1093,0x9143c9435372819e7bda3d5c2d8d16ecbc3e63b0a14cceaaad8b8f911e051c1d,21000000000
1094,0xaf4f54b05f90b773a094d925054bb900cb3c8694009d7594bb2e56a7c81ab9d3,21000000000
1095,0x51aed3b31497c50c6eac67cac9269e05fd1e19ac92c280b8cfdfe3152e7fab26,21000000000
1096,0xf4a3af2361b0a2776aa2386e792aeb77cd102f14f57a512e31ac5ef221fc2c50,21000000000
1097,0xd2d5a477a7f5a96c9a1d051af44447aa7b217f1c0512d7ce46219898f63baa69,21000000000
1098,0x0c2f472ca52f2e41af892c4015554cb357cc9b004cf28b2458b682d75e6eeeeb,21000000000
1099,0x326f5e93c93bfbf7133c1fe7f9aabdb978c63c3b89e505c66d2ed9786c09bef1,21000000000
1100,0xea4d5de9e8da2241ccaf171d239e2d296be33e21428c11c3dc337b9192d5e51c,21000000000
1101,0x2c89e9c64c968d8348d169b5f4b80b683adcc586a0600f239d50a3dd25ae8afb,21000000000
1102,0xb744769da07e5189b369cce5d250dd01066c4384b4aa702355c9801c70ab560b,21000000000
1103,0xd64846dea2d526046105b3247c6725caecdea768e2ef85608f8ae6680a7a5c39,21000000000
1104,0x7dc9dc3de63f0edc5c1745151d057a1ca967e16e91d5410ed022acc2af6b0fc8,21000000000
1105,0xba3af6ddea48809992032db861886060ea2703c778377893a7952e30428decf3,21000000000
1106,0xc5055be27f54b2519b2a17012b61adbfba121dc9225b10a662b62eef64baeaf6,21000000000
1107,0xc0fc60fe327b5a1993d2f3fe38ac8dc8fd4ce71dded45174be8467474518d3d3,20958000000
1108,0x424f9ddbaa67b158dd6a3f88a639ed41d9f05b13a18937580f3718760528fcb4,20863500000
1109,0x65163641206e7436f992c09881ffbb8084e1ad6ef10ddc9ddb6446119ab52a07,20811000000
1110,0x2dbcf46da9839c0b7c7c44d95be3ee9f6a9beb3d4a5bc9572d286a6d78edc588,20727000000
1111,0x49707c88f7e0814d095eeef253488c32276756f11aa51dbc63d6984b0f553e05,20703900000
1112,0xe412656b12d81eb14207945b6d76c6ff9a2fee44fe9b2f06dfb7d5a2589ff707,20622000000
1113,0xf60103d2cc91fef836e61a7b335c1497c4fb633a941c6a67718b50a679b06a9d,20607247500
1114,0xcdf08311cf5d5ac8839454d6b314f6b23303d40f59605077bd742ef23c4b8533,20601000000
1115,0xffde3f68c08af4ce66d11d68fb4fecb531b1cf8b555a96f8c8520cbb050826a1,20580000000
1116,0x06593699a82a89a272c9b9e07635b09fe161c67dcdd3368746f520f1db56b018,20569500000
1117,0x514cead6c95f760aac867640a4d82d8da37ec743b18ad72f2147bf8a2392663b,20538000000
1118,0xd38d12230fa06527ad1c9325eb743e079d68d6a734502a71fe1232e317320210,20521200000
1119,0x275f3b0be74e497f781769143537c780930e3011e111339e0b5bdf694951a5c0,20500000000
1120,0x15643bfc460bcb9862d55001f005b59d3b71f63da1cc07dc197cc015dcad1aa4,20494950000
1121,0x353c3796ccd07b95851ab5fd7b967aaffc4858aa09f0426ac57a6e5f718e129e,20421555000
1122,0xbfe58c838f324d67d235076502cb619d600a5a1b925c5b6390298c07f9ed4f5c,20400000000
1123,0xdee598e0f99e4d678db9dcf76c49f487414a59005c12a672e6b63c70bf323779,20386800000
1124,0x49e00fb2dfaed7405331ca64039a615e710c49e30298a7af312eeae88ffd0d51,20370000000
1125,0xcee782dd8c220291668d63d55a858e0b5dc8e076c53c61782c4f9b876171825f,20317500000
1126,0xaff302c4cb55d5604559b773b08a2c8afc8046bccb4030e9d3b51c03ba81658b,20307000000
1127,0xe6bfdab07a6c48b3c82870be7dfb583e5a55a8298d60eedf2363d60c0dfa3f71,20300000000
1128,0x6443ac16488ec3b60bdc8241857afe8c6d0539ac30bd62a7acd1b42079a041f5,20220000000
1129,0x02fad85d8444dd1023d31519fbe97bf024f60d1c1692dedb2bc0d58327acb6b2,20217281481
1130,0xad5280afa8a27bf76f18be19b055231a2c8f63616df91994bbe0ceb3c72816de,20191500000
1131,0x7ce996fe20dc1ec0f00f649e64e30696692ee3ad75bf0062007b31f04138afa1,20181000000
1132,0x810b1de67c297f7f96430029bf8159009e618b142dcb5730913c321ec7a5128b,20160000000
1133,0xa15efb73716b907838103526edef4e53ab324068f003e88115a9e6fb62c91ff6,20160000000
1134,0x2e9eee60ee9e72f0072ffda4926f0b038f838e3bb86ae757eb982ef183e8b1b0,20139000000
1135,0xecacac0143d72ffe0c251b8664d40d5c691f6dbf0b7ae882ad1b6a56f93fe908,20065500000
1136,0x91e5e272d11383b7996cb1df7e00098dc2586abbd50c794508e4f9a1534bd970,20055000000
1137,0x69a5435482a332b27e1fe5c9c5a3ff29173c2445e615f9e53dbd95fb8048b4af,20055000000
1138,0x72d7491bcfc1fc5e21985587a20b4d8372fc57000db0ce40fbeda465860f1235,20055000000
1139,0xdb682c81d64abd6e1885a7749f7c6cfcaa29e948d0c64397f0dd2ed96959649d,20055000000
1140,0x43774aa6b3ac2103c1d64de1c7aa4ec0c2326836be6cb72cabd422d63d5e845e,20025000000
1141,0x5aefdab95a95ed9b3ac4f21ce8ada073bb01d998a02013f9f2c30198777e1c48,20022450000
1142,0xb0d1792ff22f0fd7026fa0ff7a1d38caca5f25618a7f19a27301579e09184d1c,20014050000
1143,0xcee2c3b1073d8a069930475b7276605e9ab780a24cb345a34822602073491f0c,20010000000
1144,0x929e0135f14ee7ae1466ec2af09d21236128ff520c754e084561d312d858cb10,20000000000
1145,0xf242f53c9f2b989a5ce9a80c181a85f642ec43b0ce94f624a9f892cc06aba3da,20000000000
1146,0xc95b069b318063b2b279c5327023a524655ebde303a79e7106fdc1fad7515f19,20000000000
1147,0x2ca3f202b082efa76642e9a837ce01a5bc85ea278e2e22eed970d267af1444f4,20000000000
1148,0x39beff72acd3096a64bc924eeabb83e71e2314ffc44299b843f5494c01767448,20000000000
1149,0xd5c617474d6aacae22668537e669f6259b1868984cad707d23dee75f42e107f5,20000000000
1150,0xb3eaf65ad45efcd00c6821e2a159e9a8f89ca522f7c307b2e0b5bcc5b614d95b,20000000000
1151,0x218c832f590762b28b4ebf5e2f2d3b74ca10ff771d58dac4abaad44505468a8c,20000000000
1152,0x57feb4944bc98ed4dbae7c86d8b7a5b3cb4f016c488bb7394fab2c3c83e4803b,20000000000
1153,0x2b32d82f5c52f3453727223d3fe8fa46ad746bf16c9dd53641e18adb0255b466,20000000000
1154,0xea17a2a5b6459c34ba97e4779493f509dc0a77878ff58cc3d5479faf1451c7fe,20000000000
1155,0x01c71376dcb4b75a81e5a93ae95aad93ce554390ea50b62a2ac13f1f8e217bec,20000000000
1156,0x3870110341baae741851e6b6e2a1fb544df28ba136cb946b041bde92bf042506,20000000000
1157,0x7aa55794cd6f65f7be7e5f0169de7821501c2d05a39f6eb87d06d994c8a48001,19999350000
1158,0xa7fe882e8189c94374ccc9fc9984d4663b506a96ae3f91cc8ab0ebbc45e03017,19992000000
1159,0x386db9162e8d2c483ae050fbabd478dd332f0ed9c308b25d4541a50b46cf2450,19981500000
1160,0x78ee82d1ecdc53e5b6160a83a1edcc2580ea9a9113e333a0a127d1900c31ac9b,19960500000
1161,0x52c57e0851b158cb193060610217cd08262706e1e782d4ef4bab934f6cd96a42,19950000000
1162,0xa1c2c4e7bcaf9b8825d71de23fd8d9f724277d67c675901021e985b08897bb58,19950000000
1163,0x6acad650e6b5af2f919ff5452b8691b5225e2142af569ded6535ecbf1ab09248,19950000000
1164,0xed1f5659afa07ad11a933bbc0f9b703c5dbdedd6f1cbfc6c34f4f62514e8e504,19950000000
1165,0x64c76d2e18f1fa42184c6b6f4e1620102829278080f8cfb969eef27c87b99cd0,19834500000
1166,0x5033b90b7c74a4e7e97278bbfb025981823350074e7fa8e50e89415350afaa6f,19792500000
1167,0x9de91a69367b2602798a9449d5fb1322751adbc3df71a67f2fbffab1cb9ded5d,19740000000
1168,0x2e4381e67a129210c2e2a99c1fa6ae93ab89326ac47f6f0189da3a7cfb4c0f54,19710000000
1169,0x745e525a947e0916b695490efe9d6dd10708f780fbde1c3b6d434e5bc45040ae,19635000000
1170,0x4918f3ca41c387029b12dd1ff8f07af1c9022ebf5959c0d9158a74f6cb02f1b2,19624500000
1171,0x50c9ff74c39c039c6cd5e8e9a206d5373c7d16e0222843e9aa20a489d3b97611,19612950000
1172,0x71a784406cb5a364cb61db7d5857446a0a151ade8abbc6ffabd9a9b45d1bcd81,19600000000
1173,0x5a33da0341c6fdc00aff57637261e1150afd90be8b6a63f0d07f10c55326e258,19598880000
1174,0xcf3d1ed62701c0219dcdee1ad901386b33d3e05e179f1e846518a5472fc10d8e,19540500000
1175,0x731a4780caf0b92fe11d6fc0a7da445ff252a9ec396d54784376c210cc01e05a,19477500000
1176,0x8c08f44d4555f667c587fd7ed4b2f6261c3cc61ac87ca1dd22f31ae8c195b812,19425000000
1177,0xec89c8a1855ab8a52c241926c1d0750194fa7e39129ea1ae594313364b8522c2,19320000000
1178,0x71b36bcd49e0a69ddef7f9fb80fcb501627a635bd78657217383ea18e56555ba,19300000000
1179,0xdb0324485b8ccf42abe7051f14be1975c4d7356b4235ad7a3ff4f902b23b6c5b,19257000000
1180,0x1fc38f76bfc6739dc9ec278d95b1da4f761b6c8551f69e84795d8385bb6ee5c4,19150950000
1181,0x9f8e4895776117b09137f7bbb0653955b96cacc7f065bb7060ad63d3afb6ae4d,19110000000
1182,0xc835eb58415b707f31f816891084f23446569b4824dee8fb65aee0b1f441f012,19110000000
1183,0x94f906f0350ef5270f1a7050a5f0bacdf277e4f41aaf580b818992df5a6f26cf,19089000000
1184,0xf2353a50f3c5e146ebbbf1bad907e5f923a967c6e56a9f39b76b3015de55504a,19089000000
1185,0xa823a32b6e351cac77287ade96c89593ace7bab2ec443a801d322daac532a77e,19078000000
1186,0x23cc37147d9fdd103df240681ebfaf9492bc0c19ccc9120f71a17ab314bd4870,19078000000
1187,0x1dec3b9af6a9e6d7d3b7eb3745052cae0631d1901ef3c0afd3d30c94ce18deea,19076000000
1188,0x65caa3749a69e16f90c5da336194b1d96a4a4ece104f6613694b351e9dfd981e,19075000000
1189,0x0c68ffc0afc71db09b4d6e49fe4dd7c8470346f50892b5f393b9a02ec2048432,19075000000
1190,0x588d864edfa36ef9869da99f33c58bbdb3fefb90d5bbeb1455bca6635f8c4991,19073000000
1191,0xbc2eeacd9bbbcdd693e8c41c95ae68091e9b451ae9d7f6b8d740de7f2c7eaac3,19073000000
1192,0x83a842d23198101dc1322c76054beb9393b1125c7c15058cf16a4ec8ba424a4d,19071150000
1193,0x0a570e6b5e03bff31d1e6dd81df0276db592bc89815b43b0293188f5f8ca718f,19000000000
1194,0x540c6d02214d572b730ff0c9a10899e38dd09d213c8bca64e927b98d49a12638,18950400000
1195,0x9255032178a0b2b004decdffdb9d37b62f3a182e30bf0a58d3044b570bf866e8,18950085000
1196,0xa347cf702f178d8b231a39453265b95bb09dbacf342a437752ed1f976fd180f3,18949350000
1197,0xf22f566a8b71af6f9236710fa620dca9fc24cb12d37af85bdb87e2c183a88161,18926250000
1198,0x9567bc3c8b4d7e68fa763fd754f060b765a5f6e8603da0c6cae0b9d3befc6499,18926250000
1199,0xf355a809c2177e25a9de54c56e1db5d5e5178c188c04213ff37096fd209fd862,18923100000
1200,0xd5b7b85365a5053ea2d7c0ee845514f5e48dde81b48ea8534e4735d58ae60dfa,18922050000
1201,0xefce675bf1ab30197fdcdc98e67df1ff36847d60d09c491af73014445f5c3134,18922050000
